2021-03-11 22:33:24.407 [main] INFO  Calculator - [FACTORIAL - RESULT] - -1
2021-03-11 22:33:24.408 [main] INFO  Calculator - [FACTORIAL] - 10
2021-03-11 22:33:24.408 [main] INFO  Calculator - [FACTORIAL - RESULT] - 3628800
2021-03-11 22:33:24.408 [main] INFO  Calculator - [FACTORIAL] - -200
2021-03-11 22:33:24.408 [main] INFO  Calculator - [FACTORIAL - RESULT] - -1
2021-03-11 22:33:24.409 [main] INFO  Calculator - [SQUARE ROOT] - 25.0
2021-03-11 22:33:24.409 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 5.0
2021-03-11 22:33:24.409 [main] INFO  Calculator - [SQUARE ROOT] - -300.0
2021-03-11 22:33:24.410 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:33:24.410 [main] INFO  Calculator - [SQUARE ROOT] - 1587.4333312
2021-03-11 22:33:24.410 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 39.84260698297741
2021-03-11 22:33:24.410 [main] INFO  Calculator - [SQUARE ROOT] - -1.578E-5
2021-03-11 22:33:24.411 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:34:16.725 [main] INFO  Calculator - [SQUARE ROOT] - 4.0
2021-03-11 22:34:16.728 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 2.0
2021-03-11 22:34:16.728 [main] INFO  Calculator - [SQUARE ROOT] - -2.0
2021-03-11 22:34:16.728 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:34:16.729 [main] INFO  Calculator - [SQUARE ROOT] - 31.23
2021-03-11 22:34:16.729 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 5.588380803059147
2021-03-11 22:34:16.729 [main] INFO  Calculator - [SQUARE ROOT] - -7.891
2021-03-11 22:34:16.730 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:34:16.731 [main] INFO  Calculator - [LOGARITHM] - 78.0
2021-03-11 22:34:16.731 [main] INFO  Calculator - [LOGARITHM] - 4.356708826689592
2021-03-11 22:34:16.731 [main] INFO  Calculator - [LOGARITHM] - 169.961
2021-03-11 22:34:16.732 [main] INFO  Calculator - [LOGARITHM] - 5.135568998966652
2021-03-11 22:34:16.732 [main] INFO  Calculator - [LOGARITHM] - 0.451382
2021-03-11 22:34:16.732 [main] INFO  Calculator - [LOGARITHM] - -0.7954412913352835
2021-03-11 22:34:16.732 [main] INFO  Calculator - [LOGARITHM] - -1.578E-5
2021-03-11 22:34:16.733 [main] INFO  Calculator - [LOGARITHM] - NaN
2021-03-11 22:34:16.734 [main] INFO  Calculator - [LOGARITHM] - 159.0
2021-03-11 22:34:16.735 [main] INFO  Calculator - [LOGARITHM] - 5.0689042022202315
2021-03-11 22:34:16.735 [main] INFO  Calculator - [LOGARITHM] - 22.398
2021-03-11 22:34:16.736 [main] INFO  Calculator - [LOGARITHM] - 3.1089716691605016
2021-03-11 22:34:16.736 [main] INFO  Calculator - [LOGARITHM] - 0.7741
2021-03-11 22:34:16.736 [main] INFO  Calculator - [LOGARITHM] - -0.2560542147714693
2021-03-11 22:34:16.742 [main] INFO  Calculator - [FACTORIAL] - 5
2021-03-11 22:34:16.742 [main] INFO  Calculator - [FACTORIAL - RESULT] - 120
2021-03-11 22:34:16.742 [main] INFO  Calculator - [FACTORIAL] - -11
2021-03-11 22:34:16.743 [main] INFO  Calculator - [FACTORIAL - RESULT] - -1
2021-03-11 22:34:16.743 [main] INFO  Calculator - [FACTORIAL] - 10
2021-03-11 22:34:16.744 [main] INFO  Calculator - [FACTORIAL - RESULT] - 3628800
2021-03-11 22:34:16.744 [main] INFO  Calculator - [FACTORIAL] - -200
2021-03-11 22:34:16.745 [main] INFO  Calculator - [FACTORIAL - RESULT] - -1
2021-03-11 22:34:16.746 [main] INFO  Calculator - [SQUARE ROOT] - 25.0
2021-03-11 22:34:16.747 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 5.0
2021-03-11 22:34:16.747 [main] INFO  Calculator - [SQUARE ROOT] - -300.0
2021-03-11 22:34:16.748 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:34:16.748 [main] INFO  Calculator - [SQUARE ROOT] - 1587.4333312
2021-03-11 22:34:16.749 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 39.84260698297741
2021-03-11 22:34:16.750 [main] INFO  Calculator - [SQUARE ROOT] - -1.578E-5
2021-03-11 22:34:16.750 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:35:06.179 [main] INFO  Calculator - [SQUARE ROOT] - 4.0
2021-03-11 22:35:06.182 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 2.0
2021-03-11 22:35:06.182 [main] INFO  Calculator - [SQUARE ROOT] - -2.0
2021-03-11 22:35:06.183 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:35:06.183 [main] INFO  Calculator - [SQUARE ROOT] - 31.23
2021-03-11 22:35:06.183 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 5.588380803059147
2021-03-11 22:35:06.183 [main] INFO  Calculator - [SQUARE ROOT] - -7.891
